scenario_id,ae,profile,profile_ru,curvature_radius_m,curvature_class,lateral_length_m,tubing_shoe_from_heel_m,shoe_fraction,q_std_m3_day,q_std_th_m3_day,p_heel_mpa,p_avg_lateral_mpa,p_toe_mpa,delta_p_wellbore_kpa,a_coeff,b_coeff,iterations,q_vertical_ref_m3_day,gain_vs_vertical_pct
110,0.1,flat,плоско-горизонтальный,8.0,малый,1400.0,500.0,0.35714285714285715,111571.06923160874,111.57106923160873,7.5,7.522233237458771,7.5444664749175425,44.466474917542634,659666684622.048,19650392625562.79,7,34749.58533414408,221.0716564205495
111,0.1,flat,плоско-горизонтальный,8.0,малый,1400.0,600.0,0.42857142857142855,111604.7952858764,111.6047952858764,7.5,7.521044477883427,7.542088955766853,42.08895576685274,659641204244.3582,19650548691883.746,7,34749.58533414408,221.168710972261
112,0.1,flat,плоско-горизонтальный,8.0,малый,1400.0,700.0,0.5,111638.55628924402,111.63855628924402,7.5,7.519854330283781,7.5397086605675625,39.708660567561786,659615686285.184,19650705008530.85,7,34749.58533414408,221.26586609812216
113,0.1,flat,плоско-горизонтальный,8.0,малый,1400.0,800.0,0.5714285714285714,111672.35230973206,111.67235230973206,7.5,7.5186627919014954,7.537325583802991,37.325583802991055,659590130653.0114,19650861576156.13,7,34749.58533414408,221.36312199387766
114,0.1,flat,плоско-горизонтальный,8.0,малый,1400.0,900.0,0.6428571428571429,111706.18341555401,111.70618341555401,7.5,7.517469859970137,7.534939719940276,34.93971994027627,659564537256.0151,19651018395413.96,7,34749.58533414408,221.46047885582766
115,0.1,flat,плоско-горизонтальный,8.0,малый,1400.0,1000.0,0.7142857142857143,111740.04967511738,111.74004967511738,7.5,7.516275531715153,7.532551063430305,32.55106343030549,659538906002.0553,19651175466961.098,7,34749.58533414408,221.55793688083057
116,0.1,flat,плоско-горизонтальный,8.0,малый,1400.0,1100.0,0.7857142857142857,111773.95115702416,111.77395115702416,7.5,7.515079804353828,7.530159608707656,30.15960870765608,659513236798.6777,19651332791456.66,7,34749.58533414408,221.65549626630465
117,0.1,flat,плоско-горизонтальный,8.0,малый,1400.0,1200.0,0.8571428571428571,111807.88793007177,111.80788793007177,7.5,7.513882675095266,7.527765350190531,27.765350190531894,659487529553.1106,19651490369562.164,7,34749.58533414408,221.7531572102304
118,0.1,flat,плоско-горизонтальный,8.0,малый,1400.0,1300.0,0.9285714285714286,111841.8600632536,111.84186006325359,7.5,7.512684141140349,7.5253682822806995,25.368282280699788,659461784172.265,19651648201941.54,7,34749.58533414408,221.8509199111523
119,0.1,flat,плоско-горизонтальный,8.0,малый,1400.0,1400.0,1.0,111875.8360581306,111.8758360581306,7.5,7.511484193390198,7.522968386780397,22.968386780397328,659436024501.7302,19651806142474.113,6,34749.58533414408,221.94869372499872
120,0.1,flat,плоско-горизонтальный,8.0,малый,1500.0,0.0,0.0,116063.18206169733,116.06318206169733,7.5,7.532659625108287,7.5653192502165725,65.31925021657229,650363333734.8047,18048074813494.492,8,34749.58533414408,233.99875407335156
121,0.1,flat,плоско-горизонтальный,8.0,малый,1500.0,100.0,0.06666666666666667,116101.01022340625,116.10101022340625,7.5,7.531383111195641,7.562766222391282,62.76622239128244,650336443067.3208,18048228141800.855,8,34749.58533414408,234.10761339165757
122,0.1,flat,плоско-горизонтальный,8.0,малый,1500.0,200.0,0.13333333333333333,116138.88098695278,116.13888098695277,7.5,7.530104989939577,7.560209979879154,60.209979879154226,650309509439.2902,18048381736260.36,8,34749.58533414408,234.21659530664266
123,0.1,flat,плоско-горизонтальный,8.0,малый,1500.0,300.0,0.2,116176.79444569706,116.17679444569706,7.5,7.528825257877115,7.557650515754228,57.65051575422881,650282532735.0016,18048535597637.07,8,34749.58533414408,234.32570008697235
124,0.1,flat,плоско-горизонтальный,8.0,малый,1500.0,400.0,0.26666666666666666,116214.75069331088,116.21475069331088,7.5,7.527543911533972,7.555087823067944,55.087823067943596,650255512838.2954,18048689726698.188,8,34749.58533414408,234.43492800220884
125,0.1,flat,плоско-горизонтальный,8.0,малый,1500.0,500.0,0.3333333333333333,116252.74982377935,116.25274982377935,7.5,7.526260947424516,7.552521894849032,52.52189484903263,650228449632.5614,18048844124214.02,8,34749.58533414408,234.5442793228162
126,0.1,flat,плоско-горизонтальный,8.0,малый,1500.0,600.0,0.4,116290.79193140235,116.29079193140234,7.5,7.524976362051713,7.549952724103425,49.95272410342533,650201343000.7369,18048998790958.016,8,34749.58533414408,234.6537543201642
127,0.1,flat,плоско-горизонтальный,8.0,малый,1500.0,700.0,0.4666666666666667,116328.80943680412,116.32880943680412,7.5,7.523690125181958,7.547380250363916,47.38025036391655,650174241080.1709,18049153452313.664,7,34749.58533414408,234.76315851890845
128,0.1,flat,плоско-горизонтальный,8.0,малый,1500.0,800.0,0.5333333333333333,116366.94474775344,116.36694474775344,7.5,7.522402290803237,7.544804581606473,44.80458160647287,650147042297.414,18049308688038.152,7,34749.58533414408,234.87290173046804
129,0.1,flat,плоско-горизонтальный,8.0,малый,1500.0,900.0,0.6,116405.12297036577,116.40512297036577,7.5,7.521112824178666,7.5422256483573324,42.225648357332965,650119799979.9684,18049464193937.508,7,34749.58533414408,234.98276843030118
130,0.1,flat,плоско-горизонтальный,8.0,малый,1500.0,1000.0,0.6666666666666666,116443.34419533938,116.44334419533938,7.5,7.51982172178586,7.5396434435717214,39.643443571721015,650092514012.7617,18049619970775.52,7,34749.58533414408,235.09275887941325
131,0.1,flat,плоско-горизонтальный,8.0,малый,1500.0,1100.0,0.7333333333333333,116481.60851365219,116.48160851365219,7.5,7.518528980091206,7.5370579601824135,37.05796018241391,650065184280.2966,18049776019318.965,7,34749.58533414408,235.20287333961437
132,0.1,flat,плоско-горизонтальный,8.0,малый,1500.0,1200.0,0.8,116519.91601656273,116.51991601656273,7.5,7.517234595549824,7.534469191099648,34.46919109964711,650037810666.6469,18049932340337.63,7,34749.58533414408,235.31311207352203
133,0.1,flat,плоско-горизонтальный,8.0,малый,1500.0,1300.0,0.8666666666666667,116558.26679561159,116.55826679561159,7.5,7.51593856460551,7.53187712921102,31.87712921102026,650010393055.4542,18050088934604.332,7,34749.58533414408,235.4234753445657
134,0.1,flat,плоско-горизонтальный,8.0,малый,1500.0,1400.0,0.9333333333333333,116596.6609426222,116.5966609426222,7.5,7.514640883690701,7.529281767381402,29.281767381402013,649982931329.93,18050245802894.938,7,34749.58533414408,235.53396341698848
135,0.1,flat,плоско-горизонтальный,8.0,малый,1500.0,1500.0,1.0,116635.09854970238,116.63509854970238,7.5,7.513341549226417,7.526683098452835,26.683098452834773,649955425372.8485,18050402945988.348,7,34749.58533414408,235.6445765558521
136,0.1,flat,плоско-горизонтальный,40.0,средний,100.0,0.0,0.0,22843.80035397953,22.843800353979532,7.5,7.500099469876695,7.50019893975339,0.19893975339003503,1097799475048.3632,482199809348604.0,1,34749.58533414408,-34.26166058006517
137,0.1,flat,плоско-горизонтальный,40.0,средний,100.0,100.0,1.0,22844.09920312187,22.84409920312187,7.5,7.500039663577194,7.500079327154388,0.07932715438907538,1097797595336.8962,482199979365398.6,1,34749.58533414408,-34.26080057227093
138,0.1,flat,плоско-горизонтальный,40.0,средний,200.0,0.0,0.0,36303.802162345,36.303802162344994,7.5,7.500472675037893,7.500945350075787,0.9453500757867116,885861794516.3501,190422019445166.97,2,34749.58533414408,4.472619783102218
139,0.1,flat,плоско-горизонтальный,40.0,средний,200.0,100.0,0.5,36305.44727405785,36.30544727405785,7.5,7.500331133689176,7.500662267378353,0.6622673783536391,885856549025.0845,190422251625506.62,1,34749.58533414408,4.47735397401999
140,0.1,flat,плоско-горизонтальный,40.0,средний,200.0,200.0,1.0,36306.57346387166,36.30657346387166,7.5,7.500189563175231,7.5003791263504604,0.37912635046015725,885852957931.1715,190422410580161.4,1,34749.58533414408,4.480594846689353
141,0.1,flat,плоско-горизонтальный,40.0,средний,300.0,0.0,0.0,47382.58510650654,47.382585106506546,7.5,7.501172303684438,7.502344607368875,2.3446073688752413,787617009265.9816,111546766217706.67,3,34749.58533414408,36.35438999022987
142,0.1,flat,плоско-горизонтальный,40.0,средний,300.0,100.0,0.3333333333333333,47385.35009948119,47.385350099481194,7.5,7.50093874935594,7.501877498711878,1.8774987118787907,787611012332.9368,111546941097381.2,3,34749.58533414408,36.36234689949384
143,0.1,flat,плоско-горизонтальный,40.0,средний,300.0,200.0,0.6666666666666666,47388.11456748013,47.38811456748013,7.5,7.500705143503343,7.501410287006687,1.4102870066865754,787605016024.3347,111547115963279.88,2,34749.58533414408,36.37030229801834
144,0.1,flat,плоско-горизонтальный,40.0,средний,300.0,300.0,1.0,47390.88080790096,47.39088080790096,7.5,7.500471486180706,7.500942972361413,0.9429723614124347,787599015356.5758,111547290960739.89,2,34749.58533414408,36.37826279709835
145,0.1,flat,плоско-горизонтальный,40.0,средний,400.0,0.0,0.0,57082.72663339073,57.082726633390735,7.5,7.502226724923376,7.504453449846751,4.453449846750779,727878426046.1901,76703796525790.33,4,34749.58533414408,64.26879942450036
146,0.1,flat,плоско-горизонтальный,40.0,средний,400.0,100.0,0.25,57087.47360143328,57.08747360143328,7.5,7.501894525522366,7.503789051044732,3.789051044732768,727870540101.4104,76703967626002.77,4,34749.58533414408,64.2824599271996
147,0.1,flat,плоско-горизонтальный,40.0,средний,400.0,200.0,0.5,57092.22170748526,57.09222170748526,7.5,7.501562221164024,7.503124442328047,3.1244423280470452,727862651303.1564,76704138794303.86,4,34749.58533414408,64.29612370478522
148,0.1,flat,плоско-горизонтальный,40.0,средний,400.0,300.0,0.75,57096.96949983956,57.09696949983956,7.5,7.501229811738721,7.502459623477442,2.4596234774419914,727854762063.0042,76704309978372.17,3,34749.58533414408,64.30978657963291
149,0.1,flat,плоско-горизонтальный,40.0,средний,400.0,400.0,1.0,57101.720559874484,57.10172055987449,7.5,7.5008972973523775,7.501794594704753,1.7945947047536213,727846866428.8738,76704481307366.69,3,34749.58533414408,64.32345885799032
150,0.1,flat,плоско-горизонтальный,40.0,средний,500.0,0.0,0.0,65842.7249338945,65.8427249338945,7.5,7.503655172957249,7.507310345914499,7.310345914499095,686534294346.8372,57536590570489.164,5,34749.58533414408,89.47772844126305
151,0.1,flat,плоско-горизонтальный,40.0,средний,500.0,100.0,0.2,65849.91736706026,65.84991736706026,7.5,7.503219540405808,7.5064390808116155,6.439080811615164,686524539931.729,57536758869408.48,5,34749.58533414408,89.49842633764543
152,0.1,flat,плоско-горизонтальный,40.0,средний,500.0,200.0,0.4,65857.10798546563,65.85710798546563,7.5,7.502783725989068,7.505567451978136,5.56745197813583,686514786416.2695,57536927160769.086,4,34749.58533414408,89.51911901163339
153,0.1,flat,плоско-горизонтальный,40.0,средний,500.0,300.0,0.6,65864.3066377225,65.8643066377225,7.5,7.502347730420207,7.5046954608404155,4.695460840415358,686505020439.2797,57537095675125.06,4,34749.58533414408,89.5398348048944
154,0.1,flat,плоско-горизонтальный,40.0,средний,500.0,400.0,0.8,65871.50757288729,65.8715075728873,7.5,7.501911553047018,7.503823106094037,3.823106094037481,686495249799.077,57537264277935.82,4,34749.58533414408,89.56055716775296
155,0.1,flat,плоско-горизонтальный,40.0,средний,500.0,500.0,1.0,65878.7107918362,65.8787107918362,7.5,7.5014751937551125,7.502950387510224,2.9503875102244526,686485474492.7063,57537432969264.1,4,34749.58533414408,89.5812861027306
156,0.1,flat,плоско-горизонтальный,40.0,средний,600.0,0.0,0.0,73902.79632955346,73.90279632955345,7.5,7.505471742387984,7.510943484775968,10.943484775967557,655655023552.241,45576787182618.86,5,34749.58533414408,112.67245527945451
157,0.1,flat,плоско-горизонтальный,40.0,средний,600.0,100.0,0.16666666666666666,73912.87115946287,73.91287115946287,7.5,7.504929056507751,7.509858113015503,9.858113015502248,655643418829.0874,45576953236521.12,5,34749.58533414408,112.70144794170511
158,0.1,flat,плоско-горизонтальный,40.0,средний,600.0,200.0,0.3333333333333333,73922.9503625728,73.92295036257279,7.5,7.504386087544228,7.508772175088456,8.77217508845635,655631806750.7191,45577119405469.85,5,34749.58533414408,112.73045318885558
159,0.1,flat,плоско-горизонтальный,40.0,средний,600.0,300.0,0.5,73933.03394184443,73.93303394184443,7.5,7.5038428352586,7.5076856705171995,7.685670517199447,655620187310.1968,45577285689583.51,5,34749.58533414408,112.7594710294274
160,0.1,flat,плоско-горизонтальный,40.0,средний,600.0,400.0,0.6666666666666666,73943.1219002413,73.9431219002413,7.5,7.50329929941179,7.506598598823579,6.598598823579167,655608560500.5725,45577452088980.7,5,34749.58533414408,112.78850147194883
161,0.1,flat,плоско-горизонтальный,40.0,средний,600.0,500.0,0.8333333333333334,73953.20947005587,73.95320947005587,7.5,7.502755479422745,7.505510958845488,5.510958845488192,655596931814.9473,45577618525058.06,4,34749.58533414408,112.8175307962345
162,0.1,flat,плоско-горизонтальный,40.0,средний,600.0,600.0,1.0,73963.30788748295,73.96330788748296,7.5,7.502211375899838,7.504422751799677,4.4227517996762575,655585288296.4021,45577785183283.73,4,34749.58533414408,112.84659133704378
163,0.1,flat,плоско-горизонтальный,40.0,средний,700.0,0.0,0.0,81411.84079828444,81.41184079828443,7.5,7.50768708839987,7.515374176799741,15.374176799740273,631403865316.2507,37475802740589.84,6,34749.58533414408,134.28147419730843
164,0.1,flat,плоско-горизонтальный,40.0,средний,700.0,100.0,0.14285714285714285,81425.20675844698,81.42520675844698,7.5,7.507034561299744,7.514069122599485,14.069122599485318,631390433763.3237,37475966819127.6,6,34749.58533414408,134.31993785100101
165,0.1,flat,плоско-горизонтальный,40.0,средний,700.0,200.0,0.2857142857142857,81438.58002312783,81.43858002312783,7.5,7.506381623287777,7.512763246575555,12.763246575554916,631376991642.7389,37476131038400.41,6,34749.58533414408,134.35842252514104
166,0.1,flat,плоско-горизонтальный,40.0,средний,700.0,300.0,0.42857142857142855,81451.96059934741,81.45196059934742,7.5,7.505728273931504,7.511456547863007,11.456547863007913,631363538941.2952,37476295398597.76,6,34749.58533414408,134.39692823993136
167,0.1,flat,плоско-горизонтальный,40.0,средний,700.0,400.0,0.5714285714285714,81465.33959107756,81.46533959107755,7.5,7.505074511730489,7.5101490234609765,10.14902346097644,631350084600.0453,37476459790497.76,5,34749.58533414408,134.43542939498542
168,0.1,flat,плоско-горизонтальный,40.0,средний,700.0,500.0,0.7142857142857143,81478.73694876659,81.47873694876658,7.5,7.504420338746152,7.508840677492304,8.840677492303348,631336608549.2408,37476624459353.77,5,34749.58533414408,134.47398340235043
169,0.1,flat,плоско-горизонтальный,40.0,средний,700.0,600.0,0.8571428571428571,81492.14134867926,81.49214134867925,7.5,7.503765753024507,7.507531506049014,7.531506049014888,631323122169.0508,37476789266149.79,5,34749.58533414408,134.512557675349
170,0.1,flat,плоско-горизонтальный,40.0,средний,700.0,700.0,1.0,81505.55279659366,81.50555279659366,7.5,7.50311075414383,7.506221508287662,6.221508287661774,631309625447.6823,37476954211057.586,5,34749.58533414408,134.551152230609
